VehicleCount,Density,Stopped,WrongParked,EstSpeed,Lanes,RoadWidth,HasMedian,IsDivided,CarRatio,BikeRatio,BusRatio,TruckRatio,VehicleMix,Pedestrians,NMVCount,Signals,PeakHour,TimeOfDayCode,WeatherImpact,WeatherCode,CityTypeCode,RoadTypeCode,RoadTypeName,LaneDisciplineCode,PolicySens_OneWay,PolicySens_NoParking,PolicySens_PeakRestr,CongestionScore
62.2,15.79,4.3,2.5,29.6,4,14.0,1.0,0.0,0.614,0.119,0.156,0.111,0.386,5.4,7.5,2,1.0,2,0.0,0,0,1,arterial_main,0.462,0.609,0.723,0.798,100.0
18.1,3.7,0.8,0.4,52.2,5,17.5,1.0,1.0,0.526,0.187,0.152,0.135,0.474,4.0,3.5,1,0.2,1,0.0,0,3,1,arterial_main,0.438,0.668,0.666,0.743,34.86
22.8,3.75,1.3,1.0,42.5,6,21.0,0.0,0.0,0.569,0.176,0.185,0.07,0.431,5.0,3.9,1,0.2,1,0.5,1,3,1,arterial_main,0.397,0.65,0.673,0.807,55.66
4.4,1.15,0.1,0.2,41.5,4,14.0,1.0,0.0,0.734,0.078,0.092,0.096,0.266,4.6,0.4,3,0.0,0,0.0,0,2,1,arterial_main,0.346,0.603,0.719,0.769,30.56
76.7,25.85,4.9,0.9,31.9,3,10.5,1.0,0.0,0.623,0.124,0.147,0.106,0.377,7.8,9.6,3,1.0,3,0.0,0,4,1,arterial_main,0.479,0.688,0.688,0.774,100.0
8.2,1.31,0.4,0.3,54.7,6,21.0,1.0,1.0,0.526,0.176,0.159,0.14,0.474,6.6,1.4,3,0.0,0,0.5,1,4,1,arterial_main,0.533,0.634,0.718,0.738,37.47
58.9,14.5,7.6,2.5,24.1,4,14.0,1.0,1.0,0.666,0.075,0.119,0.14,0.334,17.6,4.3,0,1.0,2,0.0,0,0,1,arterial_main,0.439,0.659,0.65,0.816,97.65
63.4,12.24,5.6,2.7,30.8,5,17.5,1.0,0.0,0.575,0.15,0.162,0.114,0.425,8.0,9.2,1,1.0,3,0.0,0,1,1,arterial_main,0.233,0.635,0.605,0.749,95.79
53.8,9.22,3.2,2.4,20.3,6,21.0,1.0,1.0,0.609,0.156,0.183,0.052,0.391,7.8,8.6,2,1.0,3,0.0,0,1,1,arterial_main,0.283,0.691,0.741,0.699,88.68
43.1,7.13,6.4,1.0,26.0,6,21.0,0.0,0.0,0.651,0.078,0.104,0.167,0.349,5.3,3.3,2,1.0,3,0.0,0,3,1,arterial_main,0.252,0.694,0.727,0.742,81.67
20.7,7.17,1.3,0.4,62.2,3,10.5,0.0,1.0,0.596,0.156,0.12,0.129,0.404,9.6,3.4,1,0.2,1,0.0,0,0,1,arterial_main,0.347,0.693,0.722,0.74,40.94
3.6,0.61,0.2,0.1,53.2,6,21.0,1.0,1.0,0.619,0.203,0.101,0.077,0.381,5.0,0.7,1,0.0,0,0.0,0,3,1,arterial_main,0.476,0.609,0.818,0.776,19.98
19.3,4.9,0.9,0.9,51.8,4,14.0,1.0,0.0,0.607,0.172,0.101,0.12,0.393,2.9,3.4,1,0.2,1,0.0,0,2,1,arterial_main,0.253,0.649,0.664,0.837,39.55
11.4,1.93,2.0,0.6,15.1,6,21.0,1.0,0.0,0.625,0.132,0.168,0.075,0.375,1.9,1.5,3,1.0,2,1.0,2,2,1,arterial_main,0.448,0.77,0.683,0.689,86.65
29.6,5.13,1.3,0.5,34.1,6,21.0,1.0,1.0,0.713,0.069,0.107,0.111,0.287,11.5,2.1,3,1.0,2,0.0,0,1,1,arterial_main,0.21,0.565,0.694,0.841,63.23
43.1,14.41,5.6,1.9,31.9,3,10.5,0.0,1.0,0.688,0.102,0.136,0.074,0.312,3.2,4.4,1,1.0,2,0.5,1,3,1,arterial_main,0.175,0.642,0.706,0.796,100.0
47.6,7.75,2.4,1.2,29.2,6,21.0,1.0,1.0,0.611,0.194,0.098,0.097,0.389,5.1,9.0,0,1.0,2,0.0,0,3,1,arterial_main,0.345,0.702,0.706,0.794,65.31
64.1,12.98,3.9,1.9,22.0,5,17.5,1.0,0.0,0.718,0.069,0.16,0.054,0.282,2.5,4.5,2,1.0,3,0.0,0,4,1,arterial_main,0.182,0.666,0.672,0.711,99.32
14.3,3.55,0.2,0.4,57.9,4,14.0,1.0,0.0,0.649,0.102,0.101,0.148,0.351,2.6,1.5,3,0.2,1,0.0,0,2,1,arterial_main,0.422,0.677,0.706,0.775,32.59
34.0,8.3,4.6,1.0,19.7,4,14.0,1.0,0.0,0.604,0.169,0.112,0.115,0.396,2.1,5.6,1,1.0,2,0.5,1,3,1,arterial_main,0.332,0.591,0.732,0.685,93.27
20.8,3.53,2.9,0.6,40.4,6,21.0,1.0,1.0,0.686,0.136,0.105,0.074,0.314,2.0,2.9,0,1.0,2,0.0,0,2,1,arterial_main,0.338,0.711,0.675,0.717,42.34
5.4,1.82,0.3,0.2,69.5,3,10.5,0.0,0.0,0.672,0.105,0.084,0.139,0.328,7.0,0.6,0,0.0,0,0.0,0,3,1,arterial_main,0.458,0.625,0.718,0.73,16.09
37.9,12.46,4.6,0.6,18.2,3,10.5,0.0,1.0,0.645,0.18,0.124,0.052,0.355,7.8,6.7,3,1.0,2,0.5,1,4,1,arterial_main,0.373,0.639,0.68,0.82,100.0
30.3,10.79,2.4,1.0,47.8,3,10.5,0.0,1.0,0.581,0.159,0.125,0.135,0.419,16.8,5.1,1,0.2,1,0.0,0,0,1,arterial_main,0.361,0.678,0.68,0.761,60.47
34.0,8.82,3.9,1.0,29.9,4,14.0,1.0,0.0,0.669,0.117,0.109,0.105,0.331,7.2,4.1,3,1.0,2,0.0,0,0,1,arterial_main,0.451,0.695,0.704,0.699,76.7
34.6,7.12,4.0,0.7,27.8,5,17.5,1.0,1.0,0.621,0.095,0.18,0.103,0.379,6.2,3.4,2,1.0,2,0.0,0,2,1,arterial_main,0.353,0.676,0.723,0.821,71.77
37.8,9.71,1.2,1.9,27.6,4,14.0,1.0,1.0,0.698,0.067,0.159,0.077,0.302,4.1,2.6,0,1.0,2,0.0,0,2,1,arterial_main,0.325,0.567,0.755,0.784,62.89
19.8,3.95,0.8,0.5,41.7,5,17.5,0.0,0.0,0.705,0.113,0.122,0.061,0.295,6.9,2.2,1,1.0,2,0.0,0,2,1,arterial_main,0.367,0.693,0.589,0.747,42.02
25.7,8.56,2.6,0.8,22.8,3,10.5,1.0,1.0,0.596,0.176,0.107,0.121,0.404,6.7,4.5,0,1.0,3,0.0,0,3,1,arterial_main,0.342,0.589,0.6,0.774,58.66
18.1,3.64,1.9,0.9,22.3,5,17.5,1.0,0.0,0.611,0.145,0.103,0.142,0.389,2.4,2.6,2,0.2,1,1.0,2,3,1,arterial_main,0.442,0.543,0.673,0.76,78.73
4.6,1.17,0.1,0.1,65.2,4,14.0,1.0,1.0,0.671,0.084,0.161,0.084,0.329,6.2,0.4,1,0.0,0,0.0,0,2,1,arterial_main,0.359,0.609,0.792,0.668,19.4
62.3,10.44,2.2,2.6,23.8,6,21.0,1.0,1.0,0.578,0.135,0.209,0.078,0.422,6.0,8.5,2,1.0,2,0.0,0,1,1,arterial_main,0.052,0.737,0.757,0.676,93.21
12.7,2.24,1.2,0.7,25.0,6,21.0,1.0,1.0,0.74,0.091,0.104,0.065,0.26,1.7,1.2,1,0.2,1,0.5,1,3,1,arterial_main,0.466,0.63,0.666,0.86,50.68
33.7,5.49,1.9,1.3,50.3,6,21.0,1.0,1.0,0.588,0.183,0.118,0.111,0.412,7.1,6.0,3,0.2,1,0.0,0,4,1,arterial_main,0.261,0.647,0.617,0.676,56.24
24.3,4.9,2.1,1.6,39.8,5,17.5,1.0,0.0,0.605,0.154,0.167,0.074,0.395,11.4,3.8,3,0.2,1,0.5,1,1,1,arterial_main,0.274,0.57,0.711,0.851,73.59
55.7,14.21,6.2,3.6,26.4,4,14.0,0.0,0.0,0.542,0.178,0.155,0.125,0.458,11.7,10.1,1,1.0,2,0.5,1,0,1,arterial_main,0.376,0.574,0.655,0.805,100.0
61.9,14.71,2.7,1.6,36.1,4,14.0,0.0,0.0,0.633,0.196,0.093,0.078,0.367,5.4,11.6,0,1.0,2,0.0,0,4,1,arterial_main,0.324,0.673,0.641,0.756,80.46
53.4,10.95,6.5,2.1,16.9,5,17.5,1.0,0.0,0.636,0.052,0.178,0.134,0.364,5.8,2.8,3,1.0,2,0.5,1,1,1,arterial_main,0.348,0.731,0.71,0.818,100.0
16.7,3.37,1.1,0.3,39.0,5,17.5,1.0,1.0,0.572,0.187,0.111,0.13,0.428,2.0,3.2,0,0.2,1,0.5,1,2,1,arterial_main,0.385,0.665,0.649,0.672,46.29
76.9,25.94,6.7,1.1,19.9,3,10.5,1.0,1.0,0.628,0.122,0.156,0.094,0.372,3.5,9.5,2,1.0,3,0.0,0,4,1,arterial_main,0.282,0.615,0.678,0.84,100.0
45.2,11.23,3.2,1.8,17.1,4,14.0,1.0,0.0,0.625,0.086,0.165,0.123,0.375,6.7,3.9,0,1.0,3,0.5,1,3,1,arterial_main,0.46,0.692,0.679,0.781,97.23
45.9,11.25,3.6,1.7,36.1,4,14.0,0.0,0.0,0.591,0.141,0.132,0.135,0.409,16.2,6.4,0,0.2,1,0.0,0,0,1,arterial_main,0.285,0.655,0.743,0.737,73.24
37.2,9.37,6.3,1.5,20.1,4,14.0,0.0,1.0,0.652,0.089,0.131,0.129,0.348,2.8,3.3,0,1.0,2,0.5,1,1,1,arterial_main,0.244,0.699,0.736,0.742,100.0
34.2,8.78,2.1,0.7,16.9,4,14.0,1.0,0.0,0.548,0.15,0.197,0.106,0.452,3.7,5.3,3,1.0,3,0.0,0,1,1,arterial_main,0.367,0.631,0.732,0.791,76.76
26.7,5.47,1.2,0.9,22.6,5,17.5,1.0,1.0,0.645,0.106,0.123,0.126,0.355,3.9,2.9,3,1.0,3,0.0,0,2,1,arterial_main,0.233,0.68,0.707,0.792,65.08
21.8,6.99,0.9,0.5,46.7,3,10.5,1.0,0.0,0.623,0.213,0.095,0.069,0.377,9.7,4.5,2,0.2,1,0.5,1,4,1,arterial_main,0.448,0.623,0.65,0.793,60.05
20.3,3.37,1.3,0.5,55.0,6,21.0,0.0,1.0,0.63,0.105,0.202,0.063,0.37,9.8,2.1,1,0.2,1,0.0,0,1,1,arterial_main,0.285,0.612,0.7,0.751,38.25
18.6,3.22,0.7,1.0,31.9,6,21.0,1.0,1.0,0.558,0.186,0.182,0.075,0.442,11.0,3.6,3,0.2,1,0.5,1,1,1,arterial_main,0.325,0.585,0.672,0.82,63.42
18.2,4.51,1.0,1.2,32.1,4,14.0,0.0,0.0,0.564,0.142,0.143,0.15,0.436,2.6,2.6,0,0.2,1,1.0,2,1,1,arterial_main,0.228,0.592,0.615,0.735,69.98
21.1,3.52,1.5,0.5,58.1,6,21.0,0.0,1.0,0.612,0.165,0.156,0.067,0.388,9.3,3.5,3,0.2,1,0.0,0,0,1,arterial_main,0.437,0.643,0.746,0.718,41.09
14.7,2.96,1.1,0.3,38.8,5,17.5,0.0,0.0,0.632,0.141,0.169,0.058,0.368,6.4,2.1,2,0.2,1,0.0,0,2,1,arterial_main,0.514,0.689,0.726,0.739,38.77
41.4,10.49,4.2,1.7,37.5,4,14.0,0.0,1.0,0.645,0.111,0.145,0.099,0.355,4.3,4.7,1,1.0,2,0.0,0,0,1,arterial_main,0.378,0.672,0.701,0.735,74.29
29.3,9.56,5.0,0.6,26.8,3,10.5,1.0,1.0,0.556,0.138,0.185,0.121,0.444,8.4,4.0,2,1.0,2,0.5,1,3,1,arterial_main,0.348,0.712,0.665,0.695,96.95
26.1,6.53,5.8,0.5,17.4,4,14.0,1.0,1.0,0.667,0.111,0.17,0.052,0.333,12.0,2.9,0,1.0,3,0.5,1,1,1,arterial_main,0.35,0.561,0.611,0.698,85.96
43.6,11.22,1.4,2.0,42.4,4,14.0,0.0,0.0,0.592,0.178,0.125,0.106,0.408,7.3,8.0,1,1.0,2,0.0,0,3,1,arterial_main,0.458,0.649,0.676,0.694,67.76
8.5,2.8,0.5,0.3,41.1,3,10.5,0.0,1.0,0.63,0.123,0.113,0.135,0.37,2.6,1.0,3,0.0,0,0.5,1,4,1,arterial_main,0.404,0.676,0.794,0.794,46.12
6.3,1.59,0.1,0.2,60.8,4,14.0,1.0,1.0,0.621,0.111,0.126,0.142,0.379,13.8,0.7,3,0.0,0,0.0,0,0,1,arterial_main,0.363,0.648,0.677,0.808,26.94
36.0,9.19,4.1,1.7,28.6,4,14.0,1.0,0.0,0.555,0.172,0.163,0.11,0.445,8.9,6.3,3,1.0,3,0.0,0,3,1,arterial_main,0.488,0.637,0.728,0.757,80.47
33.1,6.7,1.7,0.5,41.3,5,17.5,1.0,0.0,0.629,0.171,0.139,0.06,0.371,7.1,5.7,1,0.2,1,0.0,0,1,1,arterial_main,0.148,0.651,0.735,0.789,55.23
72.9,14.33,13.1,1.4,24.5,5,17.5,0.0,1.0,0.724,0.082,0.135,0.06,0.276,3.2,5.8,3,1.0,3,0.0,0,0,1,arterial_main,0.494,0.675,0.743,0.699,100.0
48.0,10.09,8.4,1.6,27.4,5,17.5,0.0,1.0,0.571,0.193,0.178,0.058,0.429,9.8,9.7,0,1.0,2,0.5,1,4,1,arterial_main,0.471,0.649,0.626,0.848,100.0
4.8,0.95,0.3,0.1,52.1,5,17.5,0.0,1.0,0.561,0.167,0.157,0.114,0.439,11.0,0.8,3,0.0,0,0.5,1,1,1,arterial_main,0.457,0.65,0.728,0.752,35.14
31.2,6.39,6.0,0.6,18.6,5,17.5,1.0,1.0,0.639,0.115,0.134,0.113,0.361,7.3,3.7,0,1.0,3,0.5,1,3,1,arterial_main,0.409,0.627,0.732,0.738,86.98
17.2,2.88,2.2,0.2,23.1,6,21.0,1.0,1.0,0.732,0.07,0.095,0.103,0.268,5.9,1.2,1,1.0,2,0.5,1,2,1,arterial_main,0.249,0.661,0.708,0.741,63.45
19.3,6.17,0.7,0.6,49.5,3,10.5,1.0,0.0,0.631,0.09,0.179,0.1,0.369,8.8,1.7,0,0.2,1,0.0,0,1,1,arterial_main,0.253,0.684,0.669,0.776,39.87
36.5,17.35,9.2,1.4,33.0,2,7.0,1.0,0.0,0.57,0.14,0.146,0.145,0.43,23.9,4.8,4,0.2,1,0.0,0,1,2,signal_junction,0.293,0.518,0.775,0.864,100.0
27.1,5.66,8.3,2.9,11.2,5,17.5,0.0,0.0,0.552,0.262,0.131,0.055,0.448,5.5,7.4,2,1.0,2,1.0,2,1,2,signal_junction,0.189,0.43,0.9,0.834,100.0
33.6,17.86,21.0,5.9,10.9,2,7.0,0.0,0.0,0.492,0.266,0.189,0.053,0.508,16.3,9.5,2,1.0,3,1.0,2,3,2,signal_junction,0.283,0.557,0.807,0.815,100.0
9.7,2.38,2.4,0.9,28.9,4,14.0,0.0,0.0,0.551,0.228,0.109,0.111,0.449,19.3,2.2,3,0.2,1,0.0,0,3,2,signal_junction,0.285,0.649,0.737,0.913,49.2
8.1,1.57,2.1,0.4,23.3,5,17.5,0.0,0.0,0.624,0.17,0.134,0.072,0.376,10.5,1.3,4,0.2,1,0.0,0,2,2,signal_junction,0.296,0.593,0.813,0.863,48.05
57.9,11.65,22.6,7.1,5.9,5,17.5,1.0,0.0,0.546,0.235,0.158,0.061,0.454,15.5,13.7,3,1.0,2,0.5,1,1,2,signal_junction,0.102,0.512,0.752,0.833,100.0
38.1,9.13,8.4,2.3,17.0,4,14.0,0.0,0.0,0.57,0.217,0.118,0.095,0.43,18.8,7.9,1,0.2,1,0.5,1,0,2,signal_junction,0.437,0.559,0.817,0.894,100.0
21.6,4.38,4.9,2.4,18.2,5,17.5,1.0,0.0,0.528,0.217,0.176,0.078,0.472,15.8,4.8,1,0.2,1,1.0,2,1,2,signal_junction,0.233,0.531,0.798,0.798,100.0
5.2,1.72,0.9,0.6,22.6,3,10.5,0.0,0.0,0.587,0.215,0.087,0.11,0.413,13.0,1.1,4,0.0,0,1.0,2,3,2,signal_junction,0.236,0.524,0.721,0.876,72.8
23.5,4.72,4.9,0.5,34.5,5,17.5,0.0,0.0,0.633,0.151,0.131,0.085,0.367,19.5,3.6,1,0.2,1,0.0,0,3,2,signal_junction,0.146,0.495,0.707,0.845,58.71
30.4,10.31,7.7,2.7,7.5,3,10.5,1.0,0.0,0.535,0.258,0.156,0.05,0.465,15.2,8.0,4,1.0,2,0.0,0,3,2,signal_junction,0.342,0.632,0.806,0.861,100.0
23.0,7.85,9.9,2.3,20.9,3,10.5,1.0,0.0,0.518,0.219,0.146,0.118,0.482,20.2,5.2,2,0.2,1,1.0,2,1,2,signal_junction,0.176,0.591,0.714,0.856,100.0
7.5,3.85,0.9,0.6,18.4,2,7.0,1.0,0.0,0.561,0.195,0.093,0.151,0.439,9.5,1.5,1,0.2,1,0.0,0,2,2,signal_junction,0.255,0.512,0.845,0.809,45.73
25.2,8.13,2.5,1.4,23.9,3,10.5,1.0,0.0,0.584,0.217,0.108,0.092,0.416,9.4,5.3,1,0.2,1,0.0,0,4,2,signal_junction,0.274,0.51,0.674,0.886,61.58
28.5,14.01,6.4,0.8,7.1,2,7.0,0.0,1.0,0.622,0.13,0.127,0.121,0.378,14.7,3.6,4,1.0,2,0.5,1,1,2,signal_junction,0.209,0.52,0.745,0.797,100.0
22.7,11.88,8.6,3.0,7.2,2,7.0,0.0,0.0,0.505,0.244,0.142,0.109,0.495,8.9,5.8,2,1.0,3,0.5,1,2,2,signal_junction,0.239,0.559,0.881,0.856,100.0
36.4,9.53,11.7,2.9,22.3,4,14.0,0.0,1.0,0.473,0.275,0.158,0.094,0.527,35.9,10.5,1,1.0,2,0.0,0,0,2,signal_junction,0.325,0.545,0.723,0.849,100.0
3.1,1.52,0.3,0.4,30.8,2,7.0,0.0,1.0,0.472,0.239,0.162,0.127,0.528,16.6,0.7,2,0.0,0,0.5,1,2,2,signal_junction,0.326,0.518,0.825,0.858,50.11
33.2,10.77,6.1,1.4,20.3,3,10.5,0.0,0.0,0.6,0.189,0.103,0.107,0.4,9.5,6.1,4,1.0,2,0.0,0,2,2,signal_junction,0.344,0.541,0.85,0.843,93.77
34.5,17.41,11.2,2.8,12.6,2,7.0,0.0,1.0,0.541,0.218,0.163,0.078,0.459,31.5,7.6,2,1.0,2,0.0,0,0,2,signal_junction,0.177,0.527,0.713,0.838,100.0
53.1,27.13,14.7,4.3,19.8,2,7.0,0.0,0.0,0.499,0.239,0.193,0.069,0.501,12.5,13.0,1,1.0,2,0.0,0,4,2,signal_junction,0.156,0.472,0.74,0.918,100.0
32.3,10.37,4.0,1.0,26.5,3,10.5,0.0,0.0,0.604,0.159,0.137,0.1,0.396,14.0,5.0,1,0.2,1,0.5,1,4,2,signal_junction,0.249,0.452,0.861,0.834,91.48
4.8,2.45,1.3,0.2,20.1,2,7.0,1.0,0.0,0.588,0.212,0.099,0.102,0.412,16.3,1.0,1,0.0,0,1.0,2,0,2,signal_junction,0.163,0.614,0.848,0.838,72.93
8.6,2.09,0.8,0.2,32.4,4,14.0,0.0,0.0,0.595,0.16,0.14,0.105,0.405,11.8,1.3,3,0.0,0,0.0,0,1,2,signal_junction,0.216,0.542,0.803,0.823,41.52
4.0,0.76,1.0,0.2,22.8,5,17.5,1.0,0.0,0.598,0.193,0.11,0.098,0.402,17.8,0.7,3,0.0,0,0.5,1,0,2,signal_junction,0.259,0.447,0.864,0.889,53.44
39.9,8.03,4.1,2.9,13.6,5,17.5,0.0,0.0,0.515,0.259,0.135,0.091,0.485,26.8,10.4,4,0.2,1,0.5,1,0,2,signal_junction,0.299,0.515,0.852,0.799,100.0
6.2,3.09,1.1,0.5,26.9,2,7.0,1.0,1.0,0.56,0.189,0.152,0.099,0.44,6.8,1.2,3,0.0,0,0.0,0,3,2,signal_junction,0.203,0.505,0.77,0.921,46.13
7.3,2.51,1.4,0.7,29.8,3,10.5,1.0,0.0,0.533,0.278,0.115,0.074,0.467,12.4,2.1,4,0.2,1,0.0,0,2,2,signal_junction,0.208,0.554,0.816,0.83,47.1
45.3,22.34,9.5,3.4,21.1,2,7.0,0.0,0.0,0.455,0.268,0.143,0.133,0.545,6.1,12.0,2,1.0,2,0.0,0,2,2,signal_junction,0.244,0.568,0.813,0.78,100.0
30.0,5.86,9.8,2.2,28.3,5,17.5,0.0,0.0,0.517,0.134,0.202,0.147,0.483,35.3,3.9,2,0.2,1,0.5,1,0,2,signal_junction,0.269,0.608,0.866,0.842,100.0
52.0,12.44,30.1,1.0,12.2,4,14.0,0.0,0.0,0.619,0.126,0.186,0.068,0.381,21.5,6.3,2,1.0,3,0.0,0,0,2,signal_junction,0.165,0.504,0.814,0.811,100.0
35.0,11.06,18.5,5.5,5.7,3,10.5,0.0,0.0,0.488,0.245,0.178,0.09,0.512,13.1,8.1,3,1.0,2,1.0,2,3,2,signal_junction,0.285,0.542,0.755,0.743,100.0
14.2,6.93,2.6,0.9,15.7,2,7.0,0.0,1.0,0.536,0.21,0.15,0.105,0.464,8.9,2.9,2,1.0,2,0.5,1,2,2,signal_junction,0.281,0.441,0.844,0.844,84.95
7.2,1.49,0.6,0.4,15.8,5,17.5,0.0,1.0,0.588,0.22,0.137,0.054,0.412,35.1,1.6,4,0.0,0,0.0,0,0,2,signal_junction,0.247,0.554,0.821,0.881,50.4
42.4,10.71,27.0,1.4,15.3,4,14.0,0.0,0.0,0.611,0.124,0.19,0.074,0.389,18.6,5.3,2,1.0,2,0.5,1,3,2,signal_junction,0.445,0.458,0.79,0.816,100.0
23.5,8.04,7.9,0.7,10.6,3,10.5,0.0,0.0,0.543,0.202,0.131,0.124,0.457,14.7,4.9,1,1.0,2,0.0,0,2,2,signal_junction,0.214,0.584,0.803,0.838,80.55
13.9,3.64,2.3,2.0,28.2,4,14.0,0.0,1.0,0.59,0.161,0.109,0.141,0.41,10.9,2.3,4,0.2,1,0.5,1,2,2,signal_junction,0.264,0.519,0.81,0.898,73.34
23.1,7.85,8.5,1.0,10.2,3,10.5,0.0,0.0,0.575,0.153,0.159,0.113,0.425,19.9,3.6,3,1.0,3,0.5,1,1,2,signal_junction,0.304,0.588,0.826,0.799,100.0
16.6,4.17,3.7,0.8,13.3,4,14.0,0.0,1.0,0.476,0.235,0.16,0.129,0.524,14.9,3.9,1,1.0,3,0.0,0,2,2,signal_junction,0.201,0.582,0.827,0.779,60.94
2.9,0.92,0.5,0.2,26.9,3,10.5,0.0,1.0,0.505,0.16,0.191,0.144,0.495,12.9,0.4,2,0.0,0,0.0,0,2,2,signal_junction,0.406,0.527,0.747,0.926,33.92
10.1,4.84,4.3,0.8,7.7,2,7.0,0.0,0.0,0.581,0.226,0.117,0.076,0.419,12.0,2.2,1,0.2,1,1.0,2,4,2,signal_junction,0.22,0.514,0.864,0.899,98.93
48.1,11.55,10.0,3.1,12.6,4,14.0,0.0,0.0,0.549,0.233,0.124,0.094,0.451,35.0,10.8,2,1.0,2,0.0,0,0,2,signal_junction,0.343,0.579,0.698,0.839,100.0
39.8,7.84,16.1,2.4,9.5,5,17.5,1.0,0.0,0.636,0.176,0.121,0.067,0.364,22.0,6.9,1,1.0,3,0.0,0,4,2,signal_junction,0.332,0.546,0.866,0.871,100.0
13.3,3.44,3.3,1.2,33.5,4,14.0,0.0,0.0,0.51,0.204,0.162,0.124,0.49,8.1,2.8,3,0.2,1,0.0,0,1,2,signal_junction,0.239,0.505,0.839,0.858,53.07
11.2,2.2,1.1,0.8,13.1,5,17.5,0.0,0.0,0.573,0.211,0.127,0.089,0.427,17.1,2.3,4,0.0,0,0.0,0,4,2,signal_junction,0.218,0.574,0.779,0.814,53.64
16.4,7.92,1.5,1.2,28.2,2,7.0,0.0,1.0,0.615,0.105,0.164,0.116,0.385,9.4,1.7,4,0.2,1,0.0,0,2,2,signal_junction,0.245,0.529,0.794,0.815,62.49
18.8,6.24,2.1,1.4,11.6,3,10.5,1.0,0.0,0.52,0.128,0.219,0.133,0.48,16.5,2.4,4,0.2,1,0.0,0,3,2,signal_junction,0.233,0.481,0.784,0.766,67.59
45.0,15.44,21.3,5.2,5.7,3,10.5,0.0,0.0,0.45,0.267,0.178,0.105,0.55,16.8,12.4,2,1.0,3,0.5,1,4,2,signal_junction,0.251,0.578,0.745,0.9,100.0
6.8,2.33,1.6,0.3,10.5,3,10.5,0.0,1.0,0.526,0.209,0.171,0.095,0.474,7.2,1.5,2,0.0,0,0.5,1,3,2,signal_junction,0.29,0.581,0.799,0.866,60.11
64.5,20.0,26.1,4.3,8.8,3,10.5,0.0,1.0,0.512,0.215,0.126,0.146,0.488,11.9,12.9,4,1.0,3,0.0,0,1,2,signal_junction,0.287,0.653,0.749,0.82,100.0
78.5,25.77,22.7,5.1,12.2,3,10.5,0.0,0.0,0.544,0.166,0.157,0.133,0.456,30.9,12.8,3,1.0,2,0.5,1,0,2,signal_junction,0.221,0.498,0.859,0.876,100.0
40.2,20.29,7.3,3.6,9.2,2,7.0,0.0,0.0,0.629,0.193,0.102,0.075,0.371,11.9,7.8,1,1.0,2,0.0,0,3,2,signal_junction,0.165,0.608,0.733,0.91,100.0
50.1,16.92,14.3,2.1,7.1,3,10.5,0.0,0.0,0.573,0.156,0.196,0.076,0.427,6.1,7.9,3,1.0,3,0.5,1,1,2,signal_junction,0.115,0.517,0.768,0.76,100.0
27.7,13.61,10.8,2.5,16.0,2,7.0,0.0,0.0,0.555,0.202,0.163,0.08,0.445,12.6,5.5,1,1.0,2,0.0,0,1,2,signal_junction,0.167,0.477,0.787,0.83,100.0
71.7,34.78,25.2,3.1,18.5,2,7.0,0.0,0.0,0.586,0.16,0.174,0.08,0.414,10.7,11.1,3,1.0,3,0.0,0,4,2,signal_junction,0.225,0.528,0.772,0.845,100.0
15.5,5.23,2.7,1.9,19.6,3,10.5,0.0,0.0,0.499,0.258,0.109,0.133,0.501,13.8,4.0,1,0.2,1,0.5,1,3,2,signal_junction,0.099,0.516,0.818,0.788,75.32
28.3,7.12,8.6,1.5,9.2,4,14.0,0.0,0.0,0.598,0.116,0.167,0.119,0.402,10.4,3.3,4,1.0,2,0.0,0,3,2,signal_junction,0.144,0.573,0.847,0.865,98.34
31.6,10.34,16.0,2.2,8.2,3,10.5,1.0,0.0,0.499,0.26,0.157,0.084,0.501,10.5,8.1,4,1.0,2,0.5,1,3,2,signal_junction,0.229,0.638,0.692,0.876,100.0
14.6,2.91,2.3,1.1,19.3,5,17.5,0.0,0.0,0.522,0.179,0.19,0.109,0.478,14.9,2.6,1,0.2,1,0.0,0,3,2,signal_junction,0.238,0.585,0.734,0.833,50.9
22.5,5.73,3.9,2.3,37.9,4,14.0,0.0,0.0,0.558,0.165,0.173,0.104,0.442,10.3,3.8,3,0.2,1,0.0,0,0,2,signal_junction,0.238,0.526,0.813,0.782,63.39
11.9,2.48,1.2,0.7,31.2,5,17.5,1.0,0.0,0.596,0.199,0.099,0.107,0.404,16.5,2.5,2,0.2,1,0.0,0,2,2,signal_junction,0.09,0.621,0.883,0.937,44.93
27.9,9.42,7.0,2.5,22.3,3,10.5,0.0,0.0,0.543,0.243,0.099,0.115,0.457,12.3,6.9,4,0.2,1,0.0,0,3,2,signal_junction,0.337,0.513,0.803,0.813,86.03
7.0,1.43,1.2,0.5,31.4,5,17.5,0.0,0.0,0.572,0.209,0.134,0.086,0.428,16.8,1.5,1,0.0,0,0.0,0,4,2,signal_junction,0.151,0.468,0.846,0.759,38.22
20.4,5.1,7.6,2.1,22.3,4,14.0,1.0,1.0,0.576,0.124,0.128,0.171,0.424,10.0,2.5,3,0.2,1,0.5,1,4,2,signal_junction,0.236,0.538,0.776,0.82,96.03
15.7,7.76,1.7,0.5,28.8,2,7.0,0.0,1.0,0.609,0.193,0.114,0.084,0.391,9.7,3.0,1,0.2,1,0.5,1,4,2,signal_junction,0.313,0.523,0.822,0.839,69.37
